Model	Stok Tanımı	Stok Kodu	Barkod
3J68C501B 108	3J68C501B 108 Benetton Sweatshirt, 7-8 Yaş, Yeşil	5002945249005	8033153988736
3J68C501B 108	3J68C501B 108 Benetton Sweatshirt, 8-9 Yaş, Yeşil	5002945249006	8033153988743
3J68C501B 501	3J68C501B 501 Benetton Sweatshirt, 7-8 Yaş, Gri Melanj	5002945286005	8033261820010
3J68C501B 252	3J68C501B 252 Benetton Sweatshirt, 10-11 Yaş, Lacivert	5002945279001	8033261820096
3J68C501B 501	3J68C501B 501 Benetton Sweatshi, 10-11 Yaş, Gri Melanj	5002945286001	8033261820140
3J68C501B 252	3J68C501B 252 Benetton Sweatshirt, 7-8 Yaş, Lacivert	5002945279005	8033261820195
3J68C501B 501	3J68C501B 501 Benetton Sweatshirt, 8-9 Yaş, Gri Melanj	5002945286006	8033261820225
3J68C501B 501	3J68C501B 501 Benetton Sweatshirt, 6-7 Yaş, Gri Melanj	5002945286004	8033261820232
3J68C501B 252	3J68C501B 252 Benetton Sweatshirt, 6-7 Yaş, Lacivert	5002945279004	8033261820249
3J68C501B 252	3J68C501B 252 Benetton Sweatshirt, 13-14 Yaş, Lacivert	5002945279003	8033261820270
3J68C501B 252	3J68C501B 252 Benetton Sweatshirt, 11-12 Yaş, Lacivert	5002945279002	8033261820287
3J68C501B 252	3J68C501B 252 Benetton Sweatshirt, 8-9 Yaş, Lacivert	5002945279006	8033261820324
3I1XC10MZ	3I1XC10MZ Benetton T-Shirt, 8-9 Yaş, Fuşya	5003255854006	8055050479278
3I1XC10MZ	3I1XC10MZ Benetton T-Shirt, 6-7 Yaş, Fuşya	5003255854004	8055050483336
3J68C501B	3J68C501B Benetton Sweatshirt, 8-9 Yaş, Koyu Mavi	5003255789006	8055050488492
3FHXC10MW	3FHXC10MW Benetton T-Shi, 10-11 Yaş, Koyu Lacivert	5003255864001	8055050552292
3FHXC10MW	3FHXC10MW Benetton T-Shirt, 6-7 Yaş, Koyu Lacivert	5003255864004	8055050552308
3FHXC10MW	3FHXC10MW Benetton T-Shi, 13-14 Yaş, Koyu Lacivert	5003255864003	8055050552339
3FHXC10MW	3FHXC10MW Benetton T-Shi, 11-12 Yaş, Koyu Lacivert	5003255864002	8055050552346
35RYC903H	35RYC903H Benetton Etek, 8-9 Yaş, Sarı	5003255748006	8055050661529
35RYC903H	35RYC903H Benetton Etek, 11-12 Yaş, Pembe	5003255762002	8055050679241
35RYC903H	35RYC903H Benetton Etek, 6-7 Yaş, Sarı	5003255748004	8055050770979
35RYC903H	35RYC903H Benetton Etek, 11-12 Yaş, Sarı	5003255748002	8055050839553
3J68CF058	3J68CF058 Benetton Eşofman Alt, 11-12 Yaş, Kırmızı	5003255718002	8055050854853
3J68CF058	3J68CF058 Benetton Eşofman Altı, 6-7 Yaş, Kırmızı	5003255718004	8055050866177
3J68CF058	3J68CF058 Benetton Eşofman Altı, 8-9 Yaş, Kırmızı	5003255718006	8055050872369
3J68CF058	3J68CF058 Benetton Eşofman Altı, 7-8 Yaş, Kırmızı	5003255718005	8055050933015
35RYC903H	35RYC903H Benetton Etek, 7-8 Yaş, Sarı	5003255748005	8055050992043
3J68CF058	3J68CF058 Benetton Eşofman Alt, 10-11 Yaş, Kırmızı	5003255718001	8055268005252
3I1XC10N3	3I1XC10N3 Benetton T-Shirt, 11-12 Yaş, Sarı	5003255876002	8055268114244
3I1XC10N3	3I1XC10N3 Benetton T-Shirt, 13-14 Yaş, Sarı	5003255876003	8055268114251
3I1XC10N3	3I1XC10N3 Benetton T-Shirt, 8-9 Yaş, Sarı	5003255876006	8055268114268
3I1XC10N3	3I1XC10N3 Benetton T-Shirt, 7-8 Yaş, Sarı	5003255876005	8055268114275
3I1XC10N3	3I1XC10N3 Benetton T-Shirt, 6-7 Yaş, Sarı	5003255876004	8055268114282
3I1XC10N3	3I1XC10N3 Benetton T-Shirt, 10-11 Yaş, Sarı	5003255876001	8055268114756
3J68C501B	3J68C501B Benetton Sweatshirt, 6-7 Yaş, Koyu Mavi	5003255789004	8055268168339
35RYC903H	35RYC903H Benetton Etek, 10-11 Yaş, Sarı	5003255748001	8055268174828
35RYC903H	35RYC903H Benetton Etek, 6-7 Yaş, Fuşya	5003255751004	8055268277413
3I1XC10P7	3I1XC10P7 Benetton T-Shirt, 6-7 Yaş, Siyah	5003255951004	8055268490447
3I1XC10P7	3I1XC10P7 Benetton T-Shirt, 13-14 Yaş, Siyah	5003255951003	8055268490577
3I1XC10P7	3I1XC10P7 Benetton T-Shirt, 11-12 Yaş, Siyah	5003255951002	8055268491147
3I1XC10P7	3I1XC10P7 Benetton T-Shirt, 8-9 Yaş, Siyah	5003255951006	8055268498092
3I1XC10P7	3I1XC10P7 Benetton T-Shirt, 7-8 Yaş, Siyah	5003255951005	8055268498108
3I1XC10P7	3I1XC10P7 Benetton T-Shirt, 10-11 Yaş, Turkuaz	5003255934001	8055268513122
3I1XC10P7	3I1XC10P7 Benetton T-Shirt, 6-7 Yaş, Turkuaz	5003255934004	8055268520427
3I1XC10P7	3I1XC10P7 Benetton T-Shirt, 7-8 Yaş, Turkuaz	5003255934005	8055268525132
3I1XC10P7	3I1XC10P7 Benetton T-Shirt, 8-9 Yaş, Turkuaz	5003255934006	8055268525149
3I1XC10P7	3I1XC10P7 Benetton T-Shirt, 13-14 Yaş, Turkuaz	5003255934003	8055268525880
3I1XC10P7	3I1XC10P7 Benetton T-Shirt, 11-12 Yaş, Turkuaz	5003255934002	8055268525897
3I1XC10P7	3I1XC10P7 Benetton T-Shirt, 10-11 Yaş, Siyah	5003255951001	8055268534479
3J68C901G	3J68C901G Benetton Şort, 10-11 Yaş, Kırmızı	5003255809001	8055268609542
3J68C901G	3J68C901G Benetton Şort, 6-7 Yaş, Kırmızı	5003255809004	8055268609559
3J68C901G	3J68C901G Benetton Şort, 8-9 Yaş, Kırmızı	5003255809006	8055268609573
3J68C901G	3J68C901G Benetton Şort, 13-14 Yaş, Kırmızı	5003255809003	8055268609580
3J68C901G	3J68C901G Benetton Şort, 11-12 Yaş, Kırmızı	5003255809002	8055268609597
35RYC903H	35RYC903H Benetton Etek, 8-9 Yaş, Su Yeşili	5003255736006	8055268683450
35RYC903H	35RYC903H Benetton Etek, 10-11 Yaş, Su Yeşili	5003255736001	8055268683627
35RYC903H	35RYC903H Benetton Etek, 7-8 Yaş, Su Yeşili	5003255736005	8055268684143
35RYC903H	35RYC903H Benetton Etek, 6-7 Yaş, Su Yeşili	5003255736004	8055268684150
3J68C501B	3J68C501B Benetton Sweatshir, 10-11 Yaş, Koyu Mavi	5003255789001	8055268684907
35RYC903H	35RYC903H Benetton Etek, 10-11 Yaş, Fuşya	5003255751001	8055268692315
35RYC903H	35RYC903H Benetton Etek, 11-12 Yaş, Fuşya	5003255751002	8055268699055
35RYC903H	35RYC903H Benetton Etek, 8-9 Yaş, Fuşya	5003255751006	8055268699079
3MT1C901D	3MT1C901D Benetton Tayt, 10-11 Yaş, Fuşya	5003255845001	8055268710156
3MT1C901D	3MT1C901D Benetton Tayt, 8-9 Yaş, Fuşya	5003255845006	8055268710422
3MT1C901D	3MT1C901D Benetton Tayt, 7-8 Yaş, Fuşya	5003255845005	8055268710439
3MT1C901D	3MT1C901D Benetton Tayt, 8-9 Yaş, Pembe	5003255861006	8055268989675
