Stok Kodu	Barkod	Stok Tanımı	Alan Adı	Lokasyon	Say.Adet
5003046353011	5401128470426	A2087-0031 LSE512 SLIM TAPER LSENI Levis Denim Pantolon, 34-32, Siyah	GAS BUYUK DEPO	DG-0216	1
5003046353005	5401128560387	A2087-0031 LSE512 SLIM TAPER LSENI Levis Denim Pantolon, 31-32, Siyah	GAS BUYUK DEPO	DG-0216	1
5003294421004	5401187504599	A2823-0316_GRAPHIC CREWNECK TEE SSN Levis T-Shirt, S, Beyaz	GAS BUYUK DEPO	DG-0216	1
5003046294005	5401128469192	A2081-0017 LSE511 SLIM NATIVE CALI Levis Denim Pantolon, 32-30, Siyah	GAS BUYUK DEPO	DG-0217	1
5003046294008	5401128469215	A2081-0017 LSE511 SLIM NATIVE CALI Levis Denim Pantolon, 33-32, Siyah	GAS BUYUK DEPO	DG-0217	1
5003238410002	5401187164304	A9440-0011_VINTAGE FIT GRAPHIC TEET Levis T-Shirt, L, Gri	GAS BUYUK DEPO	DG-0217	1
5003294410006	5401187497488	A2087-0086_512 SLIM TAPER BREAKING Levis Denim Pantolon, 32-32, Koyu M	GAS BUYUK DEPO	DG-0217	1
5003294411006	5401187499635	A2087-0087_512 SLIM TAPER RAINY AF Levis Denim Pantolon, 32-32, Açık M	GAS BUYUK DEPO	DG-0217	1
5003294411003	5401187514109	A2087-0087_512 SLIM TAPER RAINY AF Levis Denim Pantolon, 30-32, Açık M	GAS BUYUK DEPO	DG-0217	1
5003294411005	5401187514123	A2087-0087_512 SLIM TAPER RAINY AF Levis Denim Pantolon, 32-30, Açık M	GAS BUYUK DEPO	DG-0217	1
5003294410002	5401187514932	A2087-0086_512 SLIM TAPER BREAKING Levis Denim Pantolon, 30-30, Koyu M	GAS BUYUK DEPO	DG-0217	1
5003294410005	5401187514963	A2087-0086_512 SLIM TAPER BREAKING Levis Denim Pantolon, 32-30, Koyu M	GAS BUYUK DEPO	DG-0217	1
5001696827010	5400599641168	29507-0275 502 TAP Levis Denim Pantolon, 32-32, Renksiz	GAS BUYUK DEPO	DG-0218	2
5001696827007	5400599666376	29507-0275 502 TAP Levis Denim Pantolon, 31-32, Renksiz	GAS BUYUK DEPO	DG-0218	1
5001696827009	5400599666390	29507-0275 502 TAP Levis Denim Pantolon, 32-30, Renksiz	GAS BUYUK DEPO	DG-0218	1
5001696827017	5400599669049	29507-0275 502 TAP Levis Denim Pantolon, 34-30, Renksiz	GAS BUYUK DEPO	DG-0218	1
5001696827018	5400599669056	29507-0275 502 TAP Levis Denim Pantolon, 34-32, Renksiz	GAS BUYUK DEPO	DG-0218	1
5001696827019	5400599669063	29507-0275 502 TAP Levis Denim Pantolon, 34-34, Renksiz	GAS BUYUK DEPO	DG-0218	2
5003294491003	5401187500447	A9400-0002_501 ORIGINAL SHORTS LIG Levis Denim Şort, 32, Koyu Mavi	GAS BUYUK DEPO	DG-0218	1
5003294457003	5401187501512	5HM-0000_478 BAGGY SHORTS NEXT ON Levis Denim Şort, 32, Koyu Mavi	GAS BUYUK DEPO	DG-0218	1
5003294457004	5401187511184	5HM-0000_478 BAGGY SHORTS NEXT ON Levis Denim Şort, 34, Koyu Mavi	GAS BUYUK DEPO	DG-0218	1
5003294457005	5401187511207	5HM-0000_478 BAGGY SHORTS NEXT ON Levis Denim Şort, 36, Koyu Mavi	GAS BUYUK DEPO	DG-0218	1
5003294491004	5401187515182	A9400-0002_501 ORIGINAL SHORTS LIG Levis Denim Şort, 34, Koyu Mavi	GAS BUYUK DEPO	DG-0218	1
5003294491005	5401187515205	A9400-0002_501 ORIGINAL SHORTS LIG Levis Denim Şort, 36, Koyu Mavi	GAS BUYUK DEPO	DG-0218	1
5002597454011	5400898630955	29507-0933 502 TAPER WAGYU MOSS LCL Levis Denim Pantolon, 32-32, İndig	GAS BUYUK DEPO	DG-0219	2
5002597454008	5400898695206	29507-0933 502 TAPER WAGYU MOSS LCL Levis Denim Pantolon, 31-32, İndig	GAS BUYUK DEPO	DG-0219	2
5002597454010	5400898695220	29507-0933 502 TAPER WAGYU MOSS LCL Levis Denim Pantolon, 32-30, İndig	GAS BUYUK DEPO	DG-0219	2
5002597454013	5400898695244	29507-0933 502 TAPER WAGYU MOSS LCL Levis Denim Pantolon, 33-30, İndig	GAS BUYUK DEPO	DG-0219	1
5002597454014	5400898695251	29507-0933 502 TAPER WAGYU MOSS LCL Levis Denim Pantolon, 33-32, İndig	GAS BUYUK DEPO	DG-0219	2
5002597454016	5400898695275	29507-0933 502 TAPER WAGYU MOSS LCL Levis Denim Pantolon, 34-30, İndig	GAS BUYUK DEPO	DG-0219	2
5002597454017	5400898695282	29507-0933 502 TAPER WAGYU MOSS LCL Levis Denim Pantolon, 34-32, İndig	GAS BUYUK DEPO	DG-0219	2
5002597454018	5400898695299	29507-0933 502 TAPER WAGYU MOSS LCL Levis Denim Pantolon, 34-34, İndig	GAS BUYUK DEPO	DG-0219	2
5002597454021	5400898695329	29507-0933 502 TAPER WAGYU MOSS LCL Levis Denim Pantolon, 36-32, İndig	GAS BUYUK DEPO	DG-0219	2
5002597454025	5400898695367	29507-0933 502 TAPER WAGYU MOSS LCL Levis Denim Pantolon, 38-32, İndig	GAS BUYUK DEPO	DG-0219	2
5003046295004	5401128466450	A2088-0012 LSE502 Levis Denim Pantolon, 32-32, Siyah	GAS BUYUK DEPO	DG-0219	1
5003046353006	5401128468881	A2087-0031 LSE512 SLIM TAPER LSENI Levis Denim Pantolon, 32-30, Siyah	GAS BUYUK DEPO	DG-0219	1
5003046295003	5401128470655	A2088-0012 LSE502 Levis Denim Pantolon, 32-30, Siyah	GAS BUYUK DEPO	DG-0219	1
5003227176002	8684024565312	D5SM-SHT3715 Discovery Expedition Şort, M, Taş	GAS BUYUK DEPO	DG-0220	1
5003227176003	8684024565329	D5SM-SHT3715 Discovery Expedition Şort, L, Taş	GAS BUYUK DEPO	DG-0220	1
5003227176004	8684024565336	D5SM-SHT3715 Discovery Expedition Şort, XL, Taş	GAS BUYUK DEPO	DG-0220	2
5003227176005	8684024565343	D5SM-SHT3715 Discovery Expedition Şort, 2XL, Taş	GAS BUYUK DEPO	DG-0220	1
5003227243002	8684024567477	D5SM-EA3886 Discovery Expedition Eşofman A, M, Beyaz	GAS BUYUK DEPO	DG-0220	1
5003227243003	8684024567484	D5SM-EA3886 Discovery Expedition Eşofman A, L, Beyaz	GAS BUYUK DEPO	DG-0220	1
5003227243004	8684024567491	D5SM-EA3886 Discovery Expedition Eşofman, XL, Beyaz	GAS BUYUK DEPO	DG-0220	1
5003227243005	8684024567606	D5SM-EA3886 Discovery Expedition Eşofman, 2XL, Beyaz	GAS BUYUK DEPO	DG-0220	1
5003228937004	8684024579852	D5SM-PNT3790 Discovery Expedition Outdo, XL, Açık Gri	GAS BUYUK DEPO	DG-0220	1
5003228939003	8684024579944	D5SM-SHT3898 Discovery Expedition Şort, L, Gri	GAS BUYUK DEPO	DG-0220	1
5003230398001	8684024591106	D5SM-SHT3932 Discovery Expedition Kargo Şort, S, Bej	GAS BUYUK DEPO	DG-0220	1
5003230398002	8684024591113	D5SM-SHT3932 Discovery Expedition Kargo Şort, M, Bej	GAS BUYUK DEPO	DG-0220	1
5003230398003	8684024591120	D5SM-SHT3932 Discovery Expedition Kargo Şort, L, Bej	GAS BUYUK DEPO	DG-0220	2
5003230398004	8684024591137	D5SM-SHT3932 Discovery Expedition Kargo Şort, XL, Bej	GAS BUYUK DEPO	DG-0220	2
5003230398005	8684024591144	D5SM-SHT3932 Discovery Expedition Kargo Şor, 2XL, Bej	GAS BUYUK DEPO	DG-0220	1
5003162274002	8684024386535	D4WM-TST3275 Discovery Expedition T-Shir, M, Antrasit	GAS BUYUK DEPO	DG-0221	1
5003162274004	8684024386559	D4WM-TST3275 Discovery Expedition T-Shi, XL, Antrasit	GAS BUYUK DEPO	DG-0221	1
5003227092001	8684024560850	D5SM-SHT3595 Discovery Expedition Şort, S, Antrasit	GAS BUYUK DEPO	DG-0221	1
5003227092002	8684024560867	D5SM-SHT3595 Discovery Expedition Şort, M, Antrasit	GAS BUYUK DEPO	DG-0221	2
5003264286002	8684024689254	D5WM-SWT3940 Discovery Expedition, M, Antrasit Melanj	GAS BUYUK DEPO	DG-0221	1
5003264286003	8684024689261	D5WM-SWT3940 Discovery Expedition, L, Antrasit Melanj	GAS BUYUK DEPO	DG-0221	1
5003264303002	8684024689957	D5WM-SWT3941 Discovery Expedition Sweats, M, Lacivert	GAS BUYUK DEPO	DG-0221	1
5003264303003	8684024689964	D5WM-SWT3941 Discovery Expedition Sweats, L, Lacivert	GAS BUYUK DEPO	DG-0221	1
5003264303004	8684024689971	D5WM-SWT3941 Discovery Expedition Sweat, XL, Lacivert	GAS BUYUK DEPO	DG-0221	1
5003277555002	8684024757298	D5WM-SWT3858 Discovery Expedition Sweatshir, M, Beyaz	GAS BUYUK DEPO	DG-0221	1
5003277555003	8684024757304	D5WM-SWT3858 Discovery Expedition Sweatshir, L, Beyaz	GAS BUYUK DEPO	DG-0221	1
5003276432002	8684024742096	D5WM-SWT3871 Discovery Expedition Sweatsh, M, Kırmızı	GAS BUYUK DEPO	DG-0222	1
5003276388002	8684024742447	D5WM-SWT3871 Discovery Expedition Sweats, M, Lacivert	GAS BUYUK DEPO	DG-0222	1
5003276388003	8684024742454	D5WM-SWT3871 Discovery Expedition Sweats, L, Lacivert	GAS BUYUK DEPO	DG-0222	1
5003276425002	8684024742690	D5WM-SWT3872 Discovery Expedition Sweatsh, M, Kırmızı	GAS BUYUK DEPO	DG-0222	1
5003276432003	8684024742706	D5WM-SWT3871 Discovery Expedition Sweatsh, L, Kırmızı	GAS BUYUK DEPO	DG-0222	1
5003276433002	8684024742744	D5WM-SWT3872 Discovery Expedition Sweats, M, Lacivert	GAS BUYUK DEPO	DG-0222	1
5003276433003	8684024742751	D5WM-SWT3872 Discovery Expedition Sweats, L, Lacivert	GAS BUYUK DEPO	DG-0222	1
5003276425003	8684024742805	D5WM-SWT3872 Discovery Expedition Sweatsh, L, Kırmızı	GAS BUYUK DEPO	DG-0222	1
5003095846001	8684024139674	D4SM-GML3230 Discovery Expedition Gömlek, S, Siyah	GAS BUYUK DEPO	DG-0223	2
5003095854002	8684024140533	D4SM-GML3229 Discovery Expedition Gömlek, M, Siyah	GAS BUYUK DEPO	DG-0223	1
5003095854003	8684024140540	D4SM-GML3229 Discovery Expedition Gömlek, L, Siyah	GAS BUYUK DEPO	DG-0223	1
5003161321003	8684024381103	D4WL-PNT3194 Discovery Expedition Pantolon, M, Siyah	GAS BUYUK DEPO	DG-0223	1
5003227080002	8684024560515	D5SM-SWT3999 Discovery Expedition Sweatm, M, Antrasit	GAS BUYUK DEPO	DG-0223	2
5003227080003	8684024560522	D5SM-SWT3999 Discovery Expedition Sweatm, L, Antrasit	GAS BUYUK DEPO	DG-0223	1
5003228951001	8684024579531	D5SM-PNT3785 Discovery Expedition Outdoo, S, Antrasit	GAS BUYUK DEPO	DG-0223	2
5003228951002	8684024579548	D5SM-PNT3785 Discovery Expedition Outdoo, M, Antrasit	GAS BUYUK DEPO	DG-0223	1
5003228951003	8684024579555	D5SM-PNT3785 Discovery Expedition Outdoo, L, Antrasit	GAS BUYUK DEPO	DG-0223	1
5003228951004	8684024579562	D5SM-PNT3785 Discovery Expedition Outdo, XL, Antrasit	GAS BUYUK DEPO	DG-0223	1
5003228951005	8684024579579	D5SM-PNT3785 Discovery Expedition Outd, 2XL, Antrasit	GAS BUYUK DEPO	DG-0223	1
5003230231002	8684024587697	D5SM-EA3759 Discovery Expedition Eşofma, M, Antrasit	GAS BUYUK DEPO	DG-0223	1
5003230179001	8684024587949	D5SM-TRC3758 Discovery Expedition Trençk, S, Antrasit	GAS BUYUK DEPO	DG-0223	1
5003230179002	8684024587956	D5SM-TRC3758 Discovery Expedition Trençk, M, Antrasit	GAS BUYUK DEPO	DG-0223	1
5003230179003	8684024587963	D5SM-TRC3758 Discovery Expedition Trençk, L, Antrasit	GAS BUYUK DEPO	DG-0223	1
5003230179004	8684024587970	D5SM-TRC3758 Discovery Expedition Trenç, XL, Antrasit	GAS BUYUK DEPO	DG-0223	1
5003230231004	8684024588113	D5SM-EA3759 Discovery Expedition Eşofm, XL, Antrasit	GAS BUYUK DEPO	DG-0223	1
5003230231005	8684024588120	D5SM-EA3759 Discovery Expedition Eşof, 2XL, Antrasit	GAS BUYUK DEPO	DG-0223	1
5003230223004	8684024588236	D5SM-SHT3760 Discovery Expedition Şort, XL, Antrasit	GAS BUYUK DEPO	DG-0223	1
5003230223005	8684024588243	D5SM-SHT3760 Discovery Expedition Şort, 2XL, Antrasit	GAS BUYUK DEPO	DG-0223	1
5003234334001	8684024618469	D5SM-TST3855 Discovery Expedition Polo T-Sh, S, Siyah	GAS BUYUK DEPO	DG-0223	1
5003234334002	8684024618476	D5SM-TST3855 Discovery Expedition Polo T-Sh, M, Siyah	GAS BUYUK DEPO	DG-0223	1
5003234334003	8684024618483	D5SM-TST3855 Discovery Expedition Polo T-Sh, L, Siyah	GAS BUYUK DEPO	DG-0223	2
5003234334004	8684024618490	D5SM-TST3855 Discovery Expedition Polo T-S, XL, Siyah	GAS BUYUK DEPO	DG-0223	1
5003234306002	8684024618858	D5SM-TST3857 Discovery Expedition Polo T-Sh, M, Siyah	GAS BUYUK DEPO	DG-0223	2
5003234306003	8684024618865	D5SM-TST3857 Discovery Expedition Polo T-Sh, L, Siyah	GAS BUYUK DEPO	DG-0223	1
5003234306004	8684024618872	D5SM-TST3857 Discovery Expedition Polo T-S, XL, Siyah	GAS BUYUK DEPO	DG-0223	1
5002990353002	8683133805524	DES Discovery Expedition, M, Antrasit Melanj	GAS BUYUK DEPO	DG-0224	1
5002990353004	8683133805548	DES Discovery Expeditio, XL, Antrasit Melanj	GAS BUYUK DEPO	DG-0224	1
5002990371001	8683133805685	DES Discovery Expedition Eşof, S, Gri Melanj	GAS BUYUK DEPO	DG-0224	1
5002990371002	8683133805692	DES Discovery Expedition Eşof, M, Gri Melanj	GAS BUYUK DEPO	DG-0224	1
5002990371003	8683133805807	DES Discovery Expedition Eşof, L, Gri Melanj	GAS BUYUK DEPO	DG-0224	1
5002990371004	8683133805814	DES Discovery Expedition Eşo, XL, Gri Melanj	GAS BUYUK DEPO	DG-0224	1
5003095829002	8684024139575	D4SM-PNT3202 Discovery Expedition Outdoor P, M, Siyah	GAS BUYUK DEPO	DG-0224	1
5003160752004	8684024378080	D4WM-GML3300 Discovery Expedition Gömle, XL, Antrasit	GAS BUYUK DEPO	DG-0224	1
5003160765002	8684024378912	D4WM-GML3341 Discovery Expedition Gömlek, M, Haki	GAS BUYUK DEPO	DG-0224	1
5003161297005	8684024381271	D4WM-PNT3346 Discovery Expedition Pantolon, 2XL, Taş	GAS BUYUK DEPO	DG-0224	1
5003228425002	8684024573362	D5SM-SHT3829 Discovery Expedition Şort, M, Bej	GAS BUYUK DEPO	DG-0224	1
5003228934002	8684024579081	D5SM-SHT3889 Discovery Expedition Kargo Şor, M, Siyah	GAS BUYUK DEPO	DG-0224	1
5003228934003	8684024579098	D5SM-SHT3889 Discovery Expedition Kargo Şor, L, Siyah	GAS BUYUK DEPO	DG-0224	1
5003230398002	8684024591113	D5SM-SHT3932 Discovery Expedition Kargo Şort, M, Bej	GAS BUYUK DEPO	DG-0224	1
5003099002003	8684024164201	D4SM-TST3290 Discovery Expedition T-Shirt, L, Beyaz	GAS BUYUK DEPO	DG-0225	1
5003099002004	8684024164218	D4SM-TST3290 Discovery Expedition T-Shirt, XL, Beyaz	GAS BUYUK DEPO	DG-0225	2
5003099002005	8684024164225	D4SM-TST3290 Discovery Expedition T-Shirt, 2XL, Beyaz	GAS BUYUK DEPO	DG-0225	1
5003099042002	8684024166199	D4SM-TST3277 Discovery Expedition T-Shir, M, Lacivert	GAS BUYUK DEPO	DG-0225	2
5003099042003	8684024166304	D4SM-TST3277 Discovery Expedition T-Shir, L, Lacivert	GAS BUYUK DEPO	DG-0225	2
5003099042004	8684024166311	D4SM-TST3277 Discovery Expedition T-Shi, XL, Lacivert	GAS BUYUK DEPO	DG-0225	1
5003099042005	8684024166328	D4SM-TST3277 Discovery Expedition T-Sh, 2XL, Lacivert	GAS BUYUK DEPO	DG-0225	1
5003162380003	8684024389697	D4WM-EA3073 Discovery Expedition Eşofman A, L, Siyah	GAS BUYUK DEPO	DG-0225	1
5003227113003	8684024562540	D5SM-TST3782 Discovery Expedition T-S, L, Kırık Beyaz	GAS BUYUK DEPO	DG-0225	1
5003231203003	8684024600075	D5SM-TST3783 Discovery Expedition T-Shirt, L, Beyaz	GAS BUYUK DEPO	DG-0225	1
5003231203004	8684024600082	D5SM-TST3783 Discovery Expedition T-Shirt, XL, Beyaz	GAS BUYUK DEPO	DG-0225	1
5003161315001	8684024380830	D4WM-PNT3345 Discovery Expedition Pantolon, S, Siyah	GAS BUYUK DEPO	DG-0226	1
5003161315002	8684024380847	D4WM-PNT3345 Discovery Expedition Pantolon, M, Siyah	GAS BUYUK DEPO	DG-0226	2
5003161315003	8684024380854	D4WM-PNT3345 Discovery Expedition Pantolon, L, Siyah	GAS BUYUK DEPO	DG-0226	1
5003161315005	8684024380878	D4WM-PNT3345 Discovery Expedition Pantolo, 2XL, Siyah	GAS BUYUK DEPO	DG-0226	1
5003162381002	8684024390136	D4WM-EA3074 Discovery Expedition Eşofma, M, Antrasit	GAS BUYUK DEPO	DG-0226	2
5003162381003	8684024390143	D4WM-EA3074 Discovery Expedition Eşofma, L, Antrasit	GAS BUYUK DEPO	DG-0226	1
5003162381004	8684024390150	D4WM-EA3074 Discovery Expedition Eşofm, XL, Antrasit	GAS BUYUK DEPO	DG-0226	1
5003162391001	8684024390747	D4WL-PNT3399 Discovery Expedition Pantolon, XS, Siyah	GAS BUYUK DEPO	DG-0226	1
5003162391002	8684024390754	D4WL-PNT3399 Discovery Expedition Pantolon, S, Siyah	GAS BUYUK DEPO	DG-0226	2
5003162391003	8684024390761	D4WL-PNT3399 Discovery Expedition Pantolon, M, Siyah	GAS BUYUK DEPO	DG-0226	2
5003162391004	8684024390778	D4WL-PNT3399 Discovery Expedition Pantolon, L, Siyah	GAS BUYUK DEPO	DG-0226	1
5003162391005	8684024390785	D4WL-PNT3399 Discovery Expedition Pantolon, XL, Siyah	GAS BUYUK DEPO	DG-0226	1
5003162443002	8684024393632	D4WM-EA3955 Discovery Expedition, M, Antrasit Melanj	GAS BUYUK DEPO	DG-0226	1
5003162443003	8684024393649	D4WM-EA3955 Discovery Expedition, L, Antrasit Melanj	GAS BUYUK DEPO	DG-0226	1
5003162443004	8684024393656	D4WM-EA3955 Discovery Expeditio, XL, Antrasit Melanj	GAS BUYUK DEPO	DG-0226	1
5003162292003	8684024386993	D4WM-EA3215 Discovery Expedition Eşofman A, L, Siyah	GAS BUYUK DEPO	DG-0227	1
5003162292004	8684024387006	D4WM-EA3215 Discovery Expedition Eşofman, XL, Siyah	GAS BUYUK DEPO	DG-0227	2
5003162292005	8684024387013	D4WM-EA3215 Discovery Expedition Eşofman, 2XL, Siyah	GAS BUYUK DEPO	DG-0227	1
5003162305002	8684024387839	D4WM-EA3227 Discovery Expedition Eşofman A, M, Siyah	GAS BUYUK DEPO	DG-0227	1
5003162305004	8684024387853	D4WM-EA3227 Discovery Expedition Eşofman, XL, Siyah	GAS BUYUK DEPO	DG-0227	2
5003162362002	8684024389796	D4WM-EA3073 Discovery Expedition Eşof, M, Koyu Kahve	GAS BUYUK DEPO	DG-0227	1
5003162362003	8684024390204	D4WM-EA3073 Discovery Expedition Eşof, L, Koyu Kahve	GAS BUYUK DEPO	DG-0227	1
5003162362004	8684024390211	D4WM-EA3073 Discovery Expedition Eşo, XL, Koyu Kahve	GAS BUYUK DEPO	DG-0227	1
5003276482002	8684024744946	D5WM-EA3985 Discovery Expedition Eşofman A, M, Siyah	GAS BUYUK DEPO	DG-0227	1
